graph_hash,profile,cycle_i,cycle_j,distance,shared_vertices,shared_edges
8df9d67725ceb6796b27b8d5d0df2c1eb77bc68bfca9b41fc2e046df1b8feb3b,"(4,0,0,0)",0,2,8,0,0
8df9d67725ceb6796b27b8d5d0df2c1eb77bc68bfca9b41fc2e046df1b8feb3b,"(4,0,0,0)",0,3,8,0,0
8df9d67725ceb6796b27b8d5d0df2c1eb77bc68bfca9b41fc2e046df1b8feb3b,"(4,0,0,0)",1,2,6,0,0
8df9d67725ceb6796b27b8d5d0df2c1eb77bc68bfca9b41fc2e046df1b8feb3b,"(4,0,0,0)",1,3,6,0,0
8df9d67725ceb6796b27b8d5d0df2c1eb77bc68bfca9b41fc2e046df1b8feb3b,"(4,0,0,0)",2,3,7,0,0
009d525cd9ea7e484944ff987592ee617f7657ff87899d1b2fc9812064a0323d,"(4,0,0,0)",0,1,2,0,0
009d525cd9ea7e484944ff987592ee617f7657ff87899d1b2fc9812064a0323d,"(4,0,0,0)",0,2,7,0,0
009d525cd9ea7e484944ff987592ee617f7657ff87899d1b2fc9812064a0323d,"(4,0,0,0)",0,3,4,0,0
009d525cd9ea7e484944ff987592ee617f7657ff87899d1b2fc9812064a0323d,"(4,0,0,0)",1,2,7,0,0
009d525cd9ea7e484944ff987592ee617f7657ff87899d1b2fc9812064a0323d,"(4,0,0,0)",1,3,4,0,0
009d525cd9ea7e484944ff987592ee617f7657ff87899d1b2fc9812064a0323d,"(4,0,0,0)",2,3,7,0,0
c77650288ac0866ffda19aab96a59eb883ccbba36d3613e0ebd43a4fa02fe8a8,"(4,0,0,0)",0,1,3,0,0
c77650288ac0866ffda19aab96a59eb883ccbba36d3613e0ebd43a4fa02fe8a8,"(4,0,0,0)",0,2,7,0,0
c77650288ac0866ffda19aab96a59eb883ccbba36d3613e0ebd43a4fa02fe8a8,"(4,0,0,0)",0,3,6,0,0
c77650288ac0866ffda19aab96a59eb883ccbba36d3613e0ebd43a4fa02fe8a8,"(4,0,0,0)",1,2,7,0,0
c77650288ac0866ffda19aab96a59eb883ccbba36d3613e0ebd43a4fa02fe8a8,"(4,0,0,0)",1,3,4,0,0
c77650288ac0866ffda19aab96a59eb883ccbba36d3613e0ebd43a4fa02fe8a8,"(4,0,0,0)",2,3,7,0,0
10a92b2da85f481ecb802976f94919fb6a229a190ed6a6ece8e73b913f9c3046,"(4,0,0,0)",0,1,2,0,0
10a92b2da85f481ecb802976f94919fb6a229a190ed6a6ece8e73b913f9c3046,"(4,0,0,0)",0,2,7,0,0
10a92b2da85f481ecb802976f94919fb6a229a190ed6a6ece8e73b913f9c3046,"(4,0,0,0)",0,3,7,0,0
10a92b2da85f481ecb802976f94919fb6a229a190ed6a6ece8e73b913f9c3046,"(4,0,0,0)",1,2,7,0,0
10a92b2da85f481ecb802976f94919fb6a229a190ed6a6ece8e73b913f9c3046,"(4,0,0,0)",1,3,7,0,0
10a92b2da85f481ecb802976f94919fb6a229a190ed6a6ece8e73b913f9c3046,"(4,0,0,0)",2,3,7,0,0
86e3fab6d292d7f82c535a9e9f9226ba0f4c87abc5c836bfd39614902618518b,"(3,1,0,0)",0,1,7,0,0
86e3fab6d292d7f82c535a9e9f9226ba0f4c87abc5c836bfd39614902618518b,"(3,1,0,0)",0,2,7,0,0
86e3fab6d292d7f82c535a9e9f9226ba0f4c87abc5c836bfd39614902618518b,"(3,1,0,0)",1,2,4,0,0
2703c67b238658c6df9696f15af9fc472e09474ca3b8f6bead025c6266029f3f,"(3,1,0,0)",0,1,4,0,0
2703c67b238658c6df9696f15af9fc472e09474ca3b8f6bead025c6266029f3f,"(3,1,0,0)",0,2,7,0,0
2703c67b238658c6df9696f15af9fc472e09474ca3b8f6bead025c6266029f3f,"(3,1,0,0)",1,2,7,0,0
8f64930e02595e61efd85247d4c0b2595920c76d7c17f50bf647a8bb48880187,"(3,1,0,0)",0,1,4,0,0
8f64930e02595e61efd85247d4c0b2595920c76d7c17f50bf647a8bb48880187,"(3,1,0,0)",0,2,7,0,0
8f64930e02595e61efd85247d4c0b2595920c76d7c17f50bf647a8bb48880187,"(3,1,0,0)",1,2,7,0,0
296a05d7676f86eb249e0149373e1a3104baff834c29dbb3f1ed69e1549224b7,"(3,1,0,0)",0,1,7,0,0
296a05d7676f86eb249e0149373e1a3104baff834c29dbb3f1ed69e1549224b7,"(3,1,0,0)",0,2,7,0,0
296a05d7676f86eb249e0149373e1a3104baff834c29dbb3f1ed69e1549224b7,"(3,1,0,0)",1,2,7,0,0
a9a8c10b75308e16f422ae578a1804702e3e980e227ae9355e940b1da5f30805,"(3,1,0,0)",0,1,7,0,0
a9a8c10b75308e16f422ae578a1804702e3e980e227ae9355e940b1da5f30805,"(3,1,0,0)",0,2,4,0,0
a9a8c10b75308e16f422ae578a1804702e3e980e227ae9355e940b1da5f30805,"(3,1,0,0)",1,2,7,0,0
4f07a3cfbd06beafc28378c5f538774bda9905d8e5e51376215b64b85414cd21,"(3,1,0,0)",0,1,7,0,0
4f07a3cfbd06beafc28378c5f538774bda9905d8e5e51376215b64b85414cd21,"(3,1,0,0)",0,2,7,0,0
4f07a3cfbd06beafc28378c5f538774bda9905d8e5e51376215b64b85414cd21,"(3,1,0,0)",1,2,7,0,0
335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,"(3,1,0,0)",0,1,7,0,0
335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,"(3,1,0,0)",0,2,7,0,0
335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,"(3,1,0,0)",1,2,7,0,0
84e3ccc08fcd1f0fcdeb89d793081233a2fa79ad9fc6ccd9e4d3784ce5e3d07b,"(3,1,0,0)",0,1,3,0,0
84e3ccc08fcd1f0fcdeb89d793081233a2fa79ad9fc6ccd9e4d3784ce5e3d07b,"(3,1,0,0)",0,2,7,0,0
84e3ccc08fcd1f0fcdeb89d793081233a2fa79ad9fc6ccd9e4d3784ce5e3d07b,"(3,1,0,0)",1,2,5,0,0
c664abd5d5d0271689b13af14a288c01649d47575c3d995b06b25ac405690e5a,"(3,1,0,0)",0,1,2,0,0
c664abd5d5d0271689b13af14a288c01649d47575c3d995b06b25ac405690e5a,"(3,1,0,0)",0,2,7,0,0
c664abd5d5d0271689b13af14a288c01649d47575c3d995b06b25ac405690e5a,"(3,1,0,0)",1,2,5,0,0
5a03019daff39f9fd57ceaece934d1692d4ee54c6dbeec8456a94b2e8261d0ac,"(3,1,0,0)",0,1,7,0,0
5a03019daff39f9fd57ceaece934d1692d4ee54c6dbeec8456a94b2e8261d0ac,"(3,1,0,0)",0,2,7,0,0
5a03019daff39f9fd57ceaece934d1692d4ee54c6dbeec8456a94b2e8261d0ac,"(3,1,0,0)",1,2,4,0,0
975b9f30edbe6ef4223c5da048f4965ee3b274e237648509a7c47295b1e962b3,"(3,1,0,0)",0,1,4,0,0
975b9f30edbe6ef4223c5da048f4965ee3b274e237648509a7c47295b1e962b3,"(3,1,0,0)",0,2,7,0,0
975b9f30edbe6ef4223c5da048f4965ee3b274e237648509a7c47295b1e962b3,"(3,1,0,0)",1,2,7,0,0
97e9abae9cbe049ced3b371317eeb51f18f447ad94c383db4d1d0e39e3dc9991,"(3,1,0,0)",0,1,7,0,0
97e9abae9cbe049ced3b371317eeb51f18f447ad94c383db4d1d0e39e3dc9991,"(3,1,0,0)",0,2,4,0,0
97e9abae9cbe049ced3b371317eeb51f18f447ad94c383db4d1d0e39e3dc9991,"(3,1,0,0)",1,2,7,0,0
807722e2708abbc934a9a2370480484f7c5018657b5bbebfbee3850b8cf7e298,"(3,1,0,0)",0,1,7,0,0
807722e2708abbc934a9a2370480484f7c5018657b5bbebfbee3850b8cf7e298,"(3,1,0,0)",0,2,5,0,0
807722e2708abbc934a9a2370480484f7c5018657b5bbebfbee3850b8cf7e298,"(3,1,0,0)",1,2,6,0,0
1ca8e4f8148ea84b31b2c5ebf85c192fad7b7fb711c4db622c9a684baa192569,"(3,1,0,0)",0,1,7,0,0
1ca8e4f8148ea84b31b2c5ebf85c192fad7b7fb711c4db622c9a684baa192569,"(3,1,0,0)",0,2,7,0,0
1ca8e4f8148ea84b31b2c5ebf85c192fad7b7fb711c4db622c9a684baa192569,"(3,1,0,0)",1,2,4,0,0
d73ee3f543b038963e573dbea8b420c60ded38b19ca09b0e85cd884d20738379,"(3,1,0,0)",0,1,4,0,0
d73ee3f543b038963e573dbea8b420c60ded38b19ca09b0e85cd884d20738379,"(3,1,0,0)",0,2,7,0,0
d73ee3f543b038963e573dbea8b420c60ded38b19ca09b0e85cd884d20738379,"(3,1,0,0)",1,2,7,0,0
01bffee8eceedf59e16917d791da216e41dddfdbc10f0f17231f8d6bf99f5143,"(3,1,0,0)",0,1,2,0,0
01bffee8eceedf59e16917d791da216e41dddfdbc10f0f17231f8d6bf99f5143,"(3,1,0,0)",0,2,7,0,0
01bffee8eceedf59e16917d791da216e41dddfdbc10f0f17231f8d6bf99f5143,"(3,1,0,0)",1,2,5,0,0
098fb27561a6e076f4eb53c9b96687095384ff51c9bfd7251a3a00774cf87513,"(3,1,0,0)",0,1,6,0,0
098fb27561a6e076f4eb53c9b96687095384ff51c9bfd7251a3a00774cf87513,"(3,1,0,0)",0,2,7,0,0
098fb27561a6e076f4eb53c9b96687095384ff51c9bfd7251a3a00774cf87513,"(3,1,0,0)",1,2,5,0,0
dbaf5360c8f5417a9dc92d9da915ac3dd1bb7e92e1c83ffc82d32b3e5974aa33,"(3,1,0,0)",0,1,7,0,0
dbaf5360c8f5417a9dc92d9da915ac3dd1bb7e92e1c83ffc82d32b3e5974aa33,"(3,1,0,0)",0,2,6,0,0
dbaf5360c8f5417a9dc92d9da915ac3dd1bb7e92e1c83ffc82d32b3e5974aa33,"(3,1,0,0)",1,2,5,0,0
16ab83167a2e23de67e41269280342b7680ac41204493f1c42ee01eb4c17722b,"(3,1,0,0)",0,1,7,0,0
16ab83167a2e23de67e41269280342b7680ac41204493f1c42ee01eb4c17722b,"(3,1,0,0)",0,2,7,0,0
16ab83167a2e23de67e41269280342b7680ac41204493f1c42ee01eb4c17722b,"(3,1,0,0)",1,2,7,0,0
4796f59fb4040e8b8d6b4116202be3b805938ea1f629063dfc2bc2f33d3b67aa,"(3,1,0,0)",0,1,6,0,0
4796f59fb4040e8b8d6b4116202be3b805938ea1f629063dfc2bc2f33d3b67aa,"(3,1,0,0)",0,2,7,0,0
4796f59fb4040e8b8d6b4116202be3b805938ea1f629063dfc2bc2f33d3b67aa,"(3,1,0,0)",1,2,5,0,0
1cb25b9e115bb33d978221e01835e64fc2b304d82facbc2e255d6a5769af8278,"(3,1,0,0)",0,1,10,0,0
1cb25b9e115bb33d978221e01835e64fc2b304d82facbc2e255d6a5769af8278,"(3,1,0,0)",0,2,10,0,0
1cb25b9e115bb33d978221e01835e64fc2b304d82facbc2e255d6a5769af8278,"(3,1,0,0)",1,2,7,0,0
7d78fc71f0091067bf800e79fca996a21d9e49ccc9fec163e5344285c26d9519,"(3,1,0,0)",0,1,6,0,0
7d78fc71f0091067bf800e79fca996a21d9e49ccc9fec163e5344285c26d9519,"(3,1,0,0)",0,2,7,0,0
7d78fc71f0091067bf800e79fca996a21d9e49ccc9fec163e5344285c26d9519,"(3,1,0,0)",1,2,5,0,0
ebba8c4bf5185d1c58f4be7b185b7ec0e669082a19475c4c1983c09f2324d14b,"(3,1,0,0)",0,1,10,0,0
ebba8c4bf5185d1c58f4be7b185b7ec0e669082a19475c4c1983c09f2324d14b,"(3,1,0,0)",0,2,10,0,0
ebba8c4bf5185d1c58f4be7b185b7ec0e669082a19475c4c1983c09f2324d14b,"(3,1,0,0)",1,2,4,0,0
07945d0bde4024f39785b0b9fb3152d6872b1949fbf327fc27281970b6e5727e,"(3,1,0,0)",0,1,7,0,0
07945d0bde4024f39785b0b9fb3152d6872b1949fbf327fc27281970b6e5727e,"(3,1,0,0)",0,2,3,0,0
07945d0bde4024f39785b0b9fb3152d6872b1949fbf327fc27281970b6e5727e,"(3,1,0,0)",1,2,5,0,0
2a2108cfe9086c09297451724ae8d09586293a3334c40b4852032137a287c8f9,"(3,1,0,0)",0,1,7,0,0
2a2108cfe9086c09297451724ae8d09586293a3334c40b4852032137a287c8f9,"(3,1,0,0)",0,2,10,0,0
2a2108cfe9086c09297451724ae8d09586293a3334c40b4852032137a287c8f9,"(3,1,0,0)",1,2,7,0,0
c84c5c13fd535ef1ce7be0983243fb1211676f323dc154adb70842eaeac7c217,"(3,1,0,0)",0,1,5,0,0
c84c5c13fd535ef1ce7be0983243fb1211676f323dc154adb70842eaeac7c217,"(3,1,0,0)",0,2,7,0,0
c84c5c13fd535ef1ce7be0983243fb1211676f323dc154adb70842eaeac7c217,"(3,1,0,0)",1,2,6,0,0
8943b6f53230894170be7d3e9d515428864d62b7d93e073ae5bb9f36504b5b4a,"(3,1,0,0)",0,1,7,0,0
8943b6f53230894170be7d3e9d515428864d62b7d93e073ae5bb9f36504b5b4a,"(3,1,0,0)",0,2,7,0,0
8943b6f53230894170be7d3e9d515428864d62b7d93e073ae5bb9f36504b5b4a,"(3,1,0,0)",1,2,4,0,0
4e4dd5e0fe7b2834f77a19719281c208c09f3892470c898a4f5ade40b021028d,"(3,1,0,0)",0,1,7,0,0
4e4dd5e0fe7b2834f77a19719281c208c09f3892470c898a4f5ade40b021028d,"(3,1,0,0)",0,2,7,0,0
4e4dd5e0fe7b2834f77a19719281c208c09f3892470c898a4f5ade40b021028d,"(3,1,0,0)",1,2,3,0,0
86eb0024f83a947af3ef365372ebe1f648491308271eb96a21e4bea4a52bb749,"(3,1,0,0)",0,1,7,0,0
86eb0024f83a947af3ef365372ebe1f648491308271eb96a21e4bea4a52bb749,"(3,1,0,0)",0,2,7,0,0
86eb0024f83a947af3ef365372ebe1f648491308271eb96a21e4bea4a52bb749,"(3,1,0,0)",1,2,7,0,0
9c67c4e38bd020329aa51679faad1f2d35d6dfe52541c450a97c6964ccd96dbe,"(3,1,0,0)",0,1,5,0,0
9c67c4e38bd020329aa51679faad1f2d35d6dfe52541c450a97c6964ccd96dbe,"(3,1,0,0)",0,2,6,0,0
9c67c4e38bd020329aa51679faad1f2d35d6dfe52541c450a97c6964ccd96dbe,"(3,1,0,0)",1,2,5,0,0
7eafb4d6ddcde451897d07120f7f4e748cd68ef5df71b5e0372c76fb29bc5578,"(3,1,0,0)",0,1,10,0,0
7eafb4d6ddcde451897d07120f7f4e748cd68ef5df71b5e0372c76fb29bc5578,"(3,1,0,0)",0,2,10,0,0
7eafb4d6ddcde451897d07120f7f4e748cd68ef5df71b5e0372c76fb29bc5578,"(3,1,0,0)",1,2,7,0,0
69218856a7e80aacf9de23498bef8d3a5a1e1bf51dcbc57a861866a6ceea89e3,"(3,1,0,0)",0,1,7,0,0
69218856a7e80aacf9de23498bef8d3a5a1e1bf51dcbc57a861866a6ceea89e3,"(3,1,0,0)",0,2,7,0,0
69218856a7e80aacf9de23498bef8d3a5a1e1bf51dcbc57a861866a6ceea89e3,"(3,1,0,0)",1,2,4,0,0
3d23a50bfd41353eafe8ae9793618c671794830d38ecab454ac93305c16ceb1b,"(3,1,0,0)",0,1,5,0,0
3d23a50bfd41353eafe8ae9793618c671794830d38ecab454ac93305c16ceb1b,"(3,1,0,0)",0,2,6,0,0
3d23a50bfd41353eafe8ae9793618c671794830d38ecab454ac93305c16ceb1b,"(3,1,0,0)",1,2,5,0,0
8f1cda2750f221420bd917ed982ebc2edc97ec45f019ac8edace6bda4056e249,"(3,1,0,0)",0,1,7,0,0
8f1cda2750f221420bd917ed982ebc2edc97ec45f019ac8edace6bda4056e249,"(3,1,0,0)",0,2,4,0,0
8f1cda2750f221420bd917ed982ebc2edc97ec45f019ac8edace6bda4056e249,"(3,1,0,0)",1,2,7,0,0
72a6f0c84224b62eaaf4d4a1b4537cd69adab5f9ecea0b5d0a5aba9f93879626,"(3,1,0,0)",0,1,10,0,0
72a6f0c84224b62eaaf4d4a1b4537cd69adab5f9ecea0b5d0a5aba9f93879626,"(3,1,0,0)",0,2,7,0,0
72a6f0c84224b62eaaf4d4a1b4537cd69adab5f9ecea0b5d0a5aba9f93879626,"(3,1,0,0)",1,2,7,0,0
e655c64c372754e064903c5db8106b8942c400e433833cc47ba69c0f583bf59a,"(3,1,0,0)",0,1,7,0,0
e655c64c372754e064903c5db8106b8942c400e433833cc47ba69c0f583bf59a,"(3,1,0,0)",0,2,7,0,0
e655c64c372754e064903c5db8106b8942c400e433833cc47ba69c0f583bf59a,"(3,1,0,0)",1,2,7,0,0
2d8512c044b1edb10ee0b2ee47281640348c6cb77e0d8ad4e50d4873f1cfbf88,"(3,1,0,0)",0,1,10,0,0
2d8512c044b1edb10ee0b2ee47281640348c6cb77e0d8ad4e50d4873f1cfbf88,"(3,1,0,0)",0,2,10,0,0
2d8512c044b1edb10ee0b2ee47281640348c6cb77e0d8ad4e50d4873f1cfbf88,"(3,1,0,0)",1,2,4,0,0
f8e8ca917d8e4c60de248fa76ac6a0b5a0066aebac23b221050682c39c20d628,"(3,1,0,0)",0,1,10,0,0
f8e8ca917d8e4c60de248fa76ac6a0b5a0066aebac23b221050682c39c20d628,"(3,1,0,0)",0,2,10,0,0
f8e8ca917d8e4c60de248fa76ac6a0b5a0066aebac23b221050682c39c20d628,"(3,1,0,0)",1,2,3,0,0
0f0b58d5c45f2f147ce9d75d18ddc6c4120ca103c3738e6a832a7bb773de8e22,"(3,1,0,0)",0,1,7,0,0
0f0b58d5c45f2f147ce9d75d18ddc6c4120ca103c3738e6a832a7bb773de8e22,"(3,1,0,0)",0,2,5,0,0
0f0b58d5c45f2f147ce9d75d18ddc6c4120ca103c3738e6a832a7bb773de8e22,"(3,1,0,0)",1,2,6,0,0
f45b83fb91cbcabca73d57221dcff63e63dd7f50b6e861f044f80618180672c2,"(3,1,0,0)",0,1,5,0,0
f45b83fb91cbcabca73d57221dcff63e63dd7f50b6e861f044f80618180672c2,"(3,1,0,0)",0,2,6,0,0
f45b83fb91cbcabca73d57221dcff63e63dd7f50b6e861f044f80618180672c2,"(3,1,0,0)",1,2,7,0,0
e36957f7d54600e028e56d8b1101b1cab048644172744dc963e57027565c9eeb,"(3,1,0,0)",0,1,7,0,0
e36957f7d54600e028e56d8b1101b1cab048644172744dc963e57027565c9eeb,"(3,1,0,0)",0,2,7,0,0
e36957f7d54600e028e56d8b1101b1cab048644172744dc963e57027565c9eeb,"(3,1,0,0)",1,2,7,0,0
2eaf734e64f757e7152251ad30259374fb023e166517ed14f0761649d0f93860,"(3,1,0,0)",0,1,11,0,0
2eaf734e64f757e7152251ad30259374fb023e166517ed14f0761649d0f93860,"(3,1,0,0)",0,2,11,0,0
2eaf734e64f757e7152251ad30259374fb023e166517ed14f0761649d0f93860,"(3,1,0,0)",1,2,7,0,0
3c7ee0592f52a34c1603a5164d10d8b1920719e4bfb9406223571dfca4ff2737,"(3,1,0,0)",0,1,7,0,0
3c7ee0592f52a34c1603a5164d10d8b1920719e4bfb9406223571dfca4ff2737,"(3,1,0,0)",0,2,7,0,0
3c7ee0592f52a34c1603a5164d10d8b1920719e4bfb9406223571dfca4ff2737,"(3,1,0,0)",1,2,4,0,0
956ea2a22ab5b980bda8be3242c3d4156bcd01bc2538d400c6b778a6d474d317,"(3,1,0,0)",0,1,5,0,0
956ea2a22ab5b980bda8be3242c3d4156bcd01bc2538d400c6b778a6d474d317,"(3,1,0,0)",0,2,6,0,0
956ea2a22ab5b980bda8be3242c3d4156bcd01bc2538d400c6b778a6d474d317,"(3,1,0,0)",1,2,7,0,0
d340339e8dfe89c4b922425e9b9c0d9beb534b10ec27b734ab92a82b8582df47,"(3,1,0,0)",0,1,4,0,0
d340339e8dfe89c4b922425e9b9c0d9beb534b10ec27b734ab92a82b8582df47,"(3,1,0,0)",0,2,7,0,0
d340339e8dfe89c4b922425e9b9c0d9beb534b10ec27b734ab92a82b8582df47,"(3,1,0,0)",1,2,7,0,0
a1dd1900c159a9af10a98a61b45ee80b66d51ff5b071286c832baa871c67523f,"(3,1,0,0)",0,1,4,0,0
a1dd1900c159a9af10a98a61b45ee80b66d51ff5b071286c832baa871c67523f,"(3,1,0,0)",0,2,7,0,0
a1dd1900c159a9af10a98a61b45ee80b66d51ff5b071286c832baa871c67523f,"(3,1,0,0)",1,2,7,0,0
16463a9e8d862f93cd441670b2f52bcd303808d1f80ec489a2d742a69deb117e,"(3,1,0,0)",0,1,7,0,0
16463a9e8d862f93cd441670b2f52bcd303808d1f80ec489a2d742a69deb117e,"(3,1,0,0)",0,2,7,0,0
16463a9e8d862f93cd441670b2f52bcd303808d1f80ec489a2d742a69deb117e,"(3,1,0,0)",1,2,7,0,0
fb92f483317a469592ed1aa5c6f741afe0c05dbca0b1872b4e34d0d422997b7a,"(3,1,0,0)",0,1,7,0,0
fb92f483317a469592ed1aa5c6f741afe0c05dbca0b1872b4e34d0d422997b7a,"(3,1,0,0)",0,2,7,0,0
fb92f483317a469592ed1aa5c6f741afe0c05dbca0b1872b4e34d0d422997b7a,"(3,1,0,0)",1,2,4,0,0
19a8d75aa23c80ea291df1945b22ea1ad1525b4cb4c272cdb4cc631db5a02d41,"(3,1,0,0)",0,1,7,0,0
19a8d75aa23c80ea291df1945b22ea1ad1525b4cb4c272cdb4cc631db5a02d41,"(3,1,0,0)",0,2,5,0,0
19a8d75aa23c80ea291df1945b22ea1ad1525b4cb4c272cdb4cc631db5a02d41,"(3,1,0,0)",1,2,6,0,0
d925882c007ee36c4e2964327c6b82b37153106b8cc6ffbd6403f36c1b05ea69,"(3,1,0,0)",0,1,4,0,0
d925882c007ee36c4e2964327c6b82b37153106b8cc6ffbd6403f36c1b05ea69,"(3,1,0,0)",0,2,7,0,0
d925882c007ee36c4e2964327c6b82b37153106b8cc6ffbd6403f36c1b05ea69,"(3,1,0,0)",1,2,7,0,0
334602b599217c5da81a90ffd672240abbae467759492417c92b6b4d703bcd26,"(3,1,0,0)",0,1,11,0,0
334602b599217c5da81a90ffd672240abbae467759492417c92b6b4d703bcd26,"(3,1,0,0)",0,2,11,0,0
334602b599217c5da81a90ffd672240abbae467759492417c92b6b4d703bcd26,"(3,1,0,0)",1,2,7,0,0
4e28737741e821e0fc627fe33d4c7077b1461e16e4c1dcc9774076fe3c1635f5,"(3,1,0,0)",0,1,11,0,0
4e28737741e821e0fc627fe33d4c7077b1461e16e4c1dcc9774076fe3c1635f5,"(3,1,0,0)",0,2,11,0,0
4e28737741e821e0fc627fe33d4c7077b1461e16e4c1dcc9774076fe3c1635f5,"(3,1,0,0)",1,2,4,0,0
57e4f37ae008b863665baa879275dbc1b22efd645e8a978032c9d515c85814c7,"(3,1,0,0)",0,1,10,0,0
57e4f37ae008b863665baa879275dbc1b22efd645e8a978032c9d515c85814c7,"(3,1,0,0)",0,2,10,0,0
57e4f37ae008b863665baa879275dbc1b22efd645e8a978032c9d515c85814c7,"(3,1,0,0)",1,2,4,0,0
7dc69a5f4e5602ea0f6b7d49a9bf87be971e19423f4f9ff5eedb7224ecd386f6,"(3,1,0,0)",0,1,10,0,0
7dc69a5f4e5602ea0f6b7d49a9bf87be971e19423f4f9ff5eedb7224ecd386f6,"(3,1,0,0)",0,2,10,0,0
7dc69a5f4e5602ea0f6b7d49a9bf87be971e19423f4f9ff5eedb7224ecd386f6,"(3,1,0,0)",1,2,7,0,0
d6b7149d4d258339aabe2ef436248a4413a4bd2958e8fb12f817c3f0ea2af3fc,"(3,1,0,0)",0,1,4,0,0
d6b7149d4d258339aabe2ef436248a4413a4bd2958e8fb12f817c3f0ea2af3fc,"(3,1,0,0)",0,2,6,0,0
d6b7149d4d258339aabe2ef436248a4413a4bd2958e8fb12f817c3f0ea2af3fc,"(3,1,0,0)",1,2,4,0,0
39a45679b2881e9fe0a6d9196d1adbc9d2438050f84d29f372a070785e9f50df,"(3,1,0,0)",0,1,5,0,0
39a45679b2881e9fe0a6d9196d1adbc9d2438050f84d29f372a070785e9f50df,"(3,1,0,0)",0,2,7,0,0
39a45679b2881e9fe0a6d9196d1adbc9d2438050f84d29f372a070785e9f50df,"(3,1,0,0)",1,2,6,0,0
c606b9e6e190191f4177de11c7e9639f8846d6567a43de3a2ec48d99624e7e80,"(3,1,0,0)",0,1,6,0,0
c606b9e6e190191f4177de11c7e9639f8846d6567a43de3a2ec48d99624e7e80,"(3,1,0,0)",0,2,4,0,0
c606b9e6e190191f4177de11c7e9639f8846d6567a43de3a2ec48d99624e7e80,"(3,1,0,0)",1,2,4,0,0
6f6820f2a693886811dd54ac4e9a4290ae0068c010122a8117dc2155b8888743,"(3,1,0,0)",0,1,11,0,0
6f6820f2a693886811dd54ac4e9a4290ae0068c010122a8117dc2155b8888743,"(3,1,0,0)",0,2,8,0,0
6f6820f2a693886811dd54ac4e9a4290ae0068c010122a8117dc2155b8888743,"(3,1,0,0)",1,2,7,0,0
c787caa90135b2eca4ed96fc4dd9dd4c190cb567d553f9dff73e6ee97857f995,"(3,1,0,0)",0,1,4,0,0
c787caa90135b2eca4ed96fc4dd9dd4c190cb567d553f9dff73e6ee97857f995,"(3,1,0,0)",0,2,4,0,0
c787caa90135b2eca4ed96fc4dd9dd4c190cb567d553f9dff73e6ee97857f995,"(3,1,0,0)",1,2,6,0,0
c79298fe2daf056298db197d09827bbab662eb137191ce47f42ed650fc4a3e3f,"(3,1,0,0)",0,1,6,0,0
c79298fe2daf056298db197d09827bbab662eb137191ce47f42ed650fc4a3e3f,"(3,1,0,0)",0,2,5,0,0
c79298fe2daf056298db197d09827bbab662eb137191ce47f42ed650fc4a3e3f,"(3,1,0,0)",1,2,7,0,0
05c9717cbee9ef75dd27889b29e557ce1a41efe6e3c8f6c58bdfe494e602f86b,"(3,1,0,0)",0,1,7,0,0
05c9717cbee9ef75dd27889b29e557ce1a41efe6e3c8f6c58bdfe494e602f86b,"(3,1,0,0)",0,2,7,0,0
05c9717cbee9ef75dd27889b29e557ce1a41efe6e3c8f6c58bdfe494e602f86b,"(3,1,0,0)",1,2,3,0,0
ce6c58b99b8e3f0b61eb73f26f68e407b27dbc8c5f87b435fac210fd90b5f60e,"(3,1,0,0)",0,1,8,0,0
ce6c58b99b8e3f0b61eb73f26f68e407b27dbc8c5f87b435fac210fd90b5f60e,"(3,1,0,0)",0,2,11,0,0
ce6c58b99b8e3f0b61eb73f26f68e407b27dbc8c5f87b435fac210fd90b5f60e,"(3,1,0,0)",1,2,7,0,0
31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,"(3,1,0,0)",0,1,11,0,0
31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,"(3,1,0,0)",0,2,11,0,0
31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,"(3,1,0,0)",1,2,7,0,0
ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,"(3,1,0,0)",0,1,11,0,0
ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,"(3,1,0,0)",0,2,11,0,0
ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,"(3,1,0,0)",1,2,4,0,0
f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,"(3,1,0,0)",0,1,7,0,0
f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,"(3,1,0,0)",0,2,7,0,0
f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,"(3,1,0,0)",1,2,7,0,0
3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,"(3,1,0,0)",0,1,8,0,0
